rb_rush_Att,rb_rush_Yds,rb_rush_Y_per_Att,rb_rush_TD,rb_rec_Rec,rb_rec_Yds,rb_rec_Y_per_Rec,rb_rec_TD,rec_Rec,rec_Yds,rec_Y/R,rec_TD,rec_Y/G,ht,wt,forty,bench,vertical,broad_jump,cone,shuttle,age,dr_av,draft_year
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,25.0,336.0,13.4,3.0,12.4,76.0,262.0,4.87,15.0,28.0,111.0,7.07,4.4,22.0,10.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,28.0,381.0,13.6,6.0,9.8,77.0,253.0,4.81,18.0,31.0,110.0,7.17,4.23,23.0,10.0,2018
450.0,1984.0,4.4,27.0,82.0,684.0,8.3,2.0,122.0,1807.0,14.4,14.5,46.2,73.0,228.0,4.46,15.0,33.5,122.0,6.91,4.35,22.0,3.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,99.0,1362.0,13.8,14.0,54.5,77.0,218.0,4.56,16.0,34.5,124.0,7.2,4.4,23.0,0.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,55.0,555.0,10.1,5.0,13.9,77.0,244.0,4.75,15.0,32.0,120.0,7.0,4.4,22.0,18.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,135.0,1627.0,12.1,7.0,31.3,77.0,247.0,4.52,14.0,35.0,120.0,7.0,4.245,23.0,1.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,83.0,1159.0,14.0,11.0,34.1,75.0,254.0,4.8,18.0,38.0,120.0,7.13,4.23,23.0,8.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,202.0,1855.0,9.2,19.0,35.7,71.0,225.0,4.54,18.0,34.5,121.0,6.93,4.28,22.0,7.0,2018
279.0,1751.0,6.3,14.0,32.0,322.0,10.1,1.0,122.0,1807.0,14.4,14.5,46.2,73.0,216.0,4.52,16.0,36.0,117.0,7.0,4.27,24.0,8.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,119.0,1832.0,15.4,12.0,40.7,76.0,206.0,4.37,15.0,30.5,124.0,7.0,4.245,23.0,18.0,2018
327.0,1573.0,4.8,15.0,43.0,350.0,8.1,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,216.0,4.52,15.0,35.0,120.0,7.13,4.51,21.0,1.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,130.0,2040.0,15.7,20.0,48.6,74.0,202.0,4.43,11.0,33.5,115.0,6.71,4.37,22.0,0.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,127.0,1226.0,9.7,4.0,30.7,69.0,190.0,4.53,13.0,34.5,113.0,7.0,4.245,21.0,0.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,92.0,1484.0,16.1,13.0,46.4,77.0,214.0,4.48,20.0,35.0,120.0,7.0,4.245,21.0,4.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,62.0,910.0,14.7,8.0,33.7,75.0,215.0,4.53,18.0,33.5,113.0,7.0,4.245,23.0,1.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,146.0,2466.0,16.9,13.0,51.4,76.0,216.0,4.62,13.0,34.0,121.0,7.07,4.25,23.0,2.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,244.0,3261.0,13.4,23.0,105.2,70.0,183.0,4.48,6.0,35.5,122.0,6.87,4.16,23.0,6.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,54.0,761.0,14.1,6.0,18.6,77.0,256.0,4.94,18.0,33.0,110.0,7.15,4.43,22.0,3.0,2018
1142.0,5440.0,4.8,41.0,122.0,858.0,7.0,1.0,122.0,1807.0,14.4,14.5,46.2,72.0,199.0,4.52,13.0,38.5,122.0,6.81,4.07,22.0,10.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,65.0,957.0,14.7,16.0,31.9,77.0,228.0,4.68,18.0,31.0,112.0,7.0,4.245,21.0,5.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,136.0,1512.0,11.1,13.0,39.8,71.0,203.0,4.55,17.0,33.5,116.0,6.91,4.19,22.0,2.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,73.0,1080.0,14.8,9.0,41.5,77.0,251.0,4.7,17.0,37.5,123.0,7.02,4.18,22.0,16.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,78.0,1083.0,13.9,19.0,30.9,76.0,249.0,4.5,20.0,39.5,127.0,6.81,4.22,21.0,14.0,2019
251.0,1491.0,5.9,16.0,48.0,571.0,11.9,5.0,122.0,1807.0,14.4,14.5,46.2,70.0,220.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,38.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,132.0,2413.0,18.3,17.0,89.4,69.0,166.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,24.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,213.0,2889.0,13.6,22.0,78.1,74.0,228.0,4.53,27.0,38.5,122.0,7.0,4.245,21.0,6.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,148.0,2076.0,14.0,16.0,69.2,71.0,214.0,4.48,15.0,39.0,122.0,7.03,4.14,23.0,47.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,58.0,838.0,14.4,10.0,28.9,74.0,242.0,4.63,19.0,32.5,110.0,7.32,4.33,21.0,8.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,189.0,2984.0,15.8,19.0,82.9,72.0,226.0,4.49,19.0,36.5,120.0,7.0,4.245,22.0,25.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,46.0,487.0,10.6,5.0,9.5,77.0,255.0,4.71,18.0,33.5,115.0,7.15,4.31,23.0,7.0,2019
276.0,1649.0,6.0,12.0,32.0,193.0,6.0,1.0,122.0,1807.0,14.4,14.5,46.2,71.0,211.0,4.49,20.0,36.0,124.0,6.89,4.19,22.0,29.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,59.0,950.0,16.1,11.0,32.8,70.0,187.0,4.33,17.0,36.5,119.0,7.0,4.245,21.0,23.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,135.0,2219.0,16.4,28.0,61.6,74.0,225.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,2.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,143.0,1768.0,12.4,15.0,36.8,72.0,205.0,4.31,11.0,40.0,135.0,7.0,4.03,22.0,9.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,229.0,3519.0,15.4,30.0,97.8,69.0,188.0,4.31,15.0,36.5,121.0,6.95,4.15,22.0,4.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,67.0,1228.0,18.3,14.0,58.5,75.0,228.0,4.33,27.0,40.5,134.0,7.38,4.5,21.0,50.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,137.0,2276.0,16.6,24.0,59.9,70.0,183.0,4.53,15.0,33.5,123.0,7.09,4.45,23.0,33.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,98.0,1067.0,10.9,7.0,22.2,77.0,249.0,4.63,22.0,34.0,117.0,7.21,4.47,22.0,0.0,2019
431.0,3545.0,8.2,36.0,63.0,758.0,12.0,8.0,122.0,1807.0,14.4,14.5,46.2,68.0,208.0,4.49,22.0,33.5,121.0,7.0,4.245,22.0,15.0,2019
624.0,2925.0,4.7,26.0,71.0,582.0,8.2,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,222.0,4.63,15.0,28.5,121.0,7.0,4.245,22.0,26.0,2019
714.0,4289.0,6.0,66.0,51.0,397.0,7.8,1.0,122.0,1807.0,14.4,14.5,46.2,67.0,203.0,4.66,15.0,35.0,117.0,7.32,4.4,22.0,28.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,49.0,837.0,17.1,10.0,36.4,76.0,251.0,4.75,17.0,31.5,113.0,7.19,4.31,23.0,1.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,75.0,1251.0,16.7,19.0,23.6,72.0,208.0,4.35,18.0,37.5,125.0,7.01,4.15,23.0,51.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,51.0,637.0,12.5,8.0,22.0,77.0,252.0,4.67,19.0,36.5,122.0,7.21,4.25,22.0,0.0,2019
441.0,2779.0,6.3,21.0,52.0,407.0,7.8,2.0,122.0,1807.0,14.4,14.5,46.2,70.0,216.0,4.57,16.0,37.0,121.0,7.0,4.245,22.0,15.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,77.0,1206.0,15.7,11.0,33.5,76.0,220.0,4.42,12.0,43.5,140.0,6.77,4.07,22.0,6.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,39.0,605.0,15.5,0.0,22.4,76.0,254.0,4.52,16.0,34.5,120.0,7.12,4.27,22.0,25.0,2019
581.0,2829.0,4.9,33.0,60.0,511.0,8.5,1.0,122.0,1807.0,14.4,14.5,46.2,71.0,221.0,4.67,22.0,35.0,127.0,7.13,4.29,21.0,18.0,2019
632.0,3539.0,5.6,30.0,49.0,304.0,6.2,1.0,122.0,1807.0,14.4,14.5,46.2,70.0,198.0,4.4,21.0,40.0,130.0,7.0,4.245,21.0,17.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,28.0,373.0,13.3,2.0,11.0,75.0,267.0,4.89,24.0,31.0,117.0,7.18,4.38,23.0,0.0,2019
737.0,3873.0,5.3,48.0,29.0,216.0,7.4,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,224.0,4.66,16.0,29.5,119.0,7.07,4.33,21.0,8.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,70.0,1026.0,14.7,13.0,26.3,73.0,199.0,4.58,13.0,30.5,124.0,7.22,4.28,23.0,1.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,68.0,756.0,11.1,5.0,28.0,72.0,210.0,4.52,13.0,35.0,121.0,7.0,4.245,22.0,34.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,52.0,629.0,12.1,6.0,12.8,76.0,253.0,4.66,22.0,36.5,121.0,7.16,4.11,22.0,8.0,2019
573.0,2812.0,4.9,34.0,29.0,175.0,6.0,0.0,122.0,1807.0,14.4,14.5,46.2,71.0,220.0,4.45,22.0,30.0,114.0,7.02,4.29,22.0,2.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,49.0,817.0,16.7,4.0,31.4,80.0,265.0,4.9,12.0,29.5,110.0,7.4,4.53,22.0,2.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,186.0,2133.0,11.5,15.0,38.8,70.0,184.0,4.59,7.0,35.0,116.0,6.8,4.19,23.0,21.0,2019
529.0,2859.0,5.4,29.0,50.0,375.0,7.5,3.0,122.0,1807.0,14.4,14.5,46.2,73.0,228.0,4.58,19.0,29.5,114.0,7.53,4.31,22.0,1.0,2019
344.0,1846.0,5.4,12.0,15.0,108.0,7.2,0.0,122.0,1807.0,14.4,14.5,46.2,71.0,208.0,4.47,21.0,30.0,116.0,7.37,4.63,23.0,0.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,79.0,1605.0,20.3,11.0,42.2,73.0,190.0,4.39,11.0,40.5,135.0,7.0,4.15,22.0,32.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,275.0,3463.0,12.6,24.0,66.6,73.0,201.0,4.6,14.0,30.0,117.0,7.28,4.23,22.0,4.0,2019
600.0,3615.0,6.0,34.0,66.0,561.0,8.5,1.0,122.0,1807.0,14.4,14.5,46.2,68.0,206.0,4.51,19.0,33.0,121.0,7.44,4.44,21.0,3.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,128.0,2044.0,16.0,18.0,43.5,74.0,215.0,4.58,15.0,36.5,126.0,7.0,4.245,23.0,0.0,2019
257.0,1636.0,6.4,20.0,22.0,162.0,7.4,2.0,122.0,1807.0,14.4,14.5,46.2,71.0,212.0,4.57,17.0,36.0,130.0,7.0,4.16,22.0,0.0,2019
334.0,1995.0,6.0,12.0,37.0,405.0,10.9,1.0,122.0,1807.0,14.4,14.5,46.2,70.0,201.0,4.48,17.0,39.5,130.0,7.07,4.31,21.0,8.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,177.0,2665.0,15.1,16.0,70.1,74.0,221.0,4.6,18.0,32.5,117.0,7.15,4.32,22.0,3.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,68.0,905.0,13.3,8.0,21.5,75.0,244.0,4.91,19.0,28.0,120.0,7.45,4.43,22.0,0.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,99.0,1281.0,12.9,10.0,25.6,76.0,251.0,4.83,17.0,35.0,120.0,7.0,4.245,24.0,1.0,2019
945.0,5323.0,5.6,57.0,65.0,465.0,7.2,5.0,122.0,1807.0,14.4,14.5,46.2,69.0,205.0,4.58,24.0,35.5,118.0,7.19,4.27,22.0,13.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,125.0,2019.0,16.2,11.0,41.2,72.0,204.0,4.51,14.0,38.0,124.0,6.88,4.16,22.0,5.0,2019
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,98.0,1716.0,17.5,24.0,41.9,71.0,188.0,4.27,18.0,42.0,131.0,7.0,4.245,21.0,8.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,159.0,2742.0,17.2,26.0,65.3,73.0,193.0,4.45,18.0,35.0,120.0,7.0,4.53,21.0,22.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,173.0,3292.0,19.0,32.0,80.3,74.0,198.0,4.5,11.0,34.5,124.0,7.0,4.245,21.0,65.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,148.0,2248.0,15.2,22.0,57.6,71.0,206.0,4.47,17.0,42.0,138.0,7.31,4.46,21.0,7.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,165.0,2415.0,14.6,24.0,71.0,73.0,202.0,4.43,18.0,37.5,126.0,7.0,4.245,21.0,65.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,98.0,1666.0,17.0,11.0,66.6,72.0,205.0,4.5,11.0,40.0,128.0,7.0,4.245,22.0,39.0,2020
370.0,2103.0,5.7,23.0,69.0,595.0,8.6,1.0,122.0,1807.0,14.4,14.5,46.2,67.0,207.0,4.6,15.0,39.5,123.0,7.0,4.245,21.0,18.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,135.0,2448.0,18.1,27.0,56.9,76.0,216.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,43.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,171.0,2519.0,14.7,19.0,52.5,76.0,223.0,4.52,13.0,36.5,121.0,6.96,4.14,22.0,44.0,2020
440.0,2885.0,6.6,20.0,73.0,666.0,9.1,5.0,122.0,1807.0,14.4,14.5,46.2,68.0,212.0,4.48,18.0,35.5,121.0,7.0,4.245,21.0,17.0,2020
926.0,6174.0,6.7,50.0,42.0,407.0,9.7,5.0,122.0,1807.0,14.4,14.5,46.2,70.0,226.0,4.39,17.0,36.0,123.0,7.01,4.24,21.0,58.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,149.0,1943.0,13.0,10.0,60.7,73.0,227.0,4.58,17.0,35.0,120.0,7.0,4.245,21.0,9.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,60.0,691.0,11.5,6.0,19.7,78.0,262.0,4.7,18.0,37.0,123.0,7.44,4.41,21.0,25.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,98.0,1658.0,16.9,13.0,63.8,69.0,178.0,4.52,15.0,35.0,120.0,7.0,4.245,21.0,5.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,150.0,2159.0,14.4,19.0,44.1,76.0,238.0,4.42,19.0,40.5,126.0,7.0,4.245,22.0,17.0,2020
586.0,2874.0,4.9,27.0,69.0,486.0,7.0,7.0,122.0,1807.0,14.4,14.5,46.2,70.0,217.0,4.47,20.0,35.5,122.0,7.0,4.42,21.0,10.0,2020
725.0,4459.0,6.2,38.0,71.0,645.0,9.1,5.0,122.0,1807.0,14.4,14.5,46.2,69.0,209.0,4.52,23.0,35.0,120.0,7.0,4.245,21.0,10.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,175.0,2159.0,12.3,16.0,45.0,73.0,200.0,4.52,18.0,35.0,120.0,7.0,4.245,24.0,13.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,186.0,2925.0,15.7,28.0,60.9,75.0,207.0,4.38,16.0,38.5,131.0,6.66,4.43,22.0,5.0,2020
845.0,4382.0,5.2,38.0,21.0,236.0,11.2,2.0,122.0,1807.0,14.4,14.5,46.2,72.0,247.0,4.53,23.0,41.0,131.0,7.19,4.245,22.0,23.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,44.0,834.0,19.0,10.0,29.8,72.0,228.0,4.39,16.0,35.0,118.0,7.0,4.245,22.0,23.0,2020
572.0,3296.0,5.8,30.0,67.0,664.0,9.9,3.0,122.0,1807.0,14.4,14.5,46.2,70.0,214.0,4.51,18.0,32.0,117.0,7.0,4.245,23.0,2.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,234.0,3045.0,13.0,22.0,63.4,75.0,212.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,6.0,2020
712.0,4067.0,5.7,38.0,66.0,685.0,10.4,3.0,122.0,1807.0,14.4,14.5,46.2,69.0,223.0,4.65,19.0,33.0,120.0,7.0,4.37,22.0,8.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,52.0,789.0,15.2,6.0,23.2,75.0,257.0,4.73,16.0,30.5,115.0,7.0,4.245,23.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,176.0,2468.0,14.0,16.0,48.4,70.0,200.0,4.39,18.0,35.5,123.0,7.13,4.2,22.0,12.0,2020
482.0,2884.0,6.0,25.0,39.0,319.0,8.2,6.0,122.0,1807.0,14.4,14.5,46.2,70.0,203.0,4.41,20.0,37.0,125.0,7.0,4.245,22.0,1.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,92.0,1117.0,12.1,12.0,24.3,74.0,242.0,4.72,25.0,35.5,115.0,7.15,4.35,23.0,4.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,59.0,748.0,12.7,8.0,19.7,76.0,253.0,4.71,21.0,34.0,125.0,7.07,4.19,21.0,0.0,2020
454.0,2303.0,5.1,24.0,38.0,264.0,6.9,1.0,122.0,1807.0,14.4,14.5,46.2,71.0,212.0,4.49,23.0,31.0,121.0,6.95,4.28,22.0,9.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,148.0,2137.0,14.4,16.0,44.5,77.0,243.0,4.73,13.0,32.5,110.0,7.41,4.37,22.0,7.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,98.0,1187.0,12.1,23.0,36.0,77.0,258.0,4.49,18.0,35.0,120.0,7.0,4.245,22.0,5.0,2020
493.0,2485.0,5.0,22.0,72.0,674.0,9.4,8.0,122.0,1807.0,14.4,14.5,46.2,71.0,216.0,4.62,22.0,35.0,118.0,7.13,4.31,22.0,2.0,2020
245.0,1648.0,6.7,12.0,24.0,199.0,8.3,1.0,122.0,1807.0,14.4,14.5,46.2,68.0,208.0,4.44,18.0,29.5,116.0,7.0,4.245,22.0,1.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,152.0,2447.0,16.1,23.0,66.1,74.0,216.0,4.54,14.0,35.0,124.0,7.08,4.59,21.0,26.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,87.0,1171.0,13.5,12.0,30.0,79.0,252.0,4.77,18.0,32.5,109.0,7.15,4.46,21.0,5.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,130.0,1945.0,15.0,16.0,40.5,76.0,245.0,4.66,21.0,33.5,116.0,7.25,4.28,23.0,2.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,150.0,2433.0,16.2,20.0,101.4,76.0,223.0,4.6,22.0,36.0,127.0,7.33,4.55,22.0,0.0,2020
265.0,1527.0,5.8,17.0,28.0,317.0,11.3,2.0,122.0,1807.0,14.4,14.5,46.2,70.0,217.0,4.58,18.0,33.5,119.0,7.18,4.32,21.0,6.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,129.0,1465.0,11.4,16.0,29.3,72.0,224.0,4.47,21.0,38.0,123.0,7.0,4.245,22.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,199.0,3094.0,15.5,30.0,65.8,73.0,206.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,5.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,188.0,2624.0,14.0,15.0,59.6,78.0,222.0,4.52,17.0,35.0,120.0,7.0,4.245,22.0,2.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,93.0,1496.0,16.1,13.0,39.4,73.0,202.0,4.73,23.0,38.5,124.0,7.2,4.33,22.0,5.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,82.0,1447.0,17.6,14.0,60.3,73.0,189.0,4.43,18.0,38.5,122.0,7.07,4.21,24.0,1.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,154.0,2572.0,16.7,19.0,51.4,70.0,176.0,4.38,9.0,37.0,124.0,7.0,4.245,22.0,23.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,146.0,2037.0,14.0,17.0,39.9,71.0,203.0,4.48,18.0,37.5,123.0,7.0,4.35,23.0,13.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,103.0,1327.0,12.9,14.0,35.9,74.0,212.0,4.48,18.0,44.5,139.0,7.0,4.245,21.0,17.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,34.0,376.0,11.1,1.0,7.1,77.0,244.0,4.78,21.0,34.5,120.0,7.18,4.46,22.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,159.0,2404.0,15.1,17.0,66.8,72.0,185.0,4.35,18.0,36.5,125.0,7.28,4.36,22.0,13.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,301.0,3949.0,13.1,39.0,79.0,71.0,201.0,4.52,20.0,34.5,120.0,7.27,4.4,23.0,3.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,176.0,2322.0,13.2,20.0,68.3,76.0,210.0,4.61,9.0,36.5,124.0,7.01,4.12,21.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,156.0,1976.0,12.7,13.0,47.0,76.0,225.0,4.48,15.0,36.0,132.0,7.28,4.38,22.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,68.0,996.0,14.6,15.0,21.2,72.0,197.0,4.46,16.0,36.5,124.0,7.05,4.26,22.0,5.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,146.0,2153.0,14.7,18.0,42.2,75.0,215.0,4.72,18.0,29.0,119.0,7.0,4.245,23.0,21.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,201.0,2332.0,11.6,20.0,44.0,72.0,196.0,4.6,17.0,32.5,114.0,7.0,4.245,22.0,1.0,2020
576.0,2867.0,5.0,27.0,82.0,625.0,7.6,4.0,122.0,1807.0,14.4,14.5,46.2,69.0,207.0,4.57,12.0,39.0,122.0,6.97,4.25,21.0,4.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,46.0,712.0,15.5,3.0,17.4,77.0,248.0,4.66,18.0,36.5,123.0,7.51,4.62,23.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,79.0,1271.0,16.1,8.0,27.6,74.0,209.0,4.46,13.0,39.5,126.0,7.0,4.245,22.0,0.0,2020
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,100.0,1492.0,14.9,18.0,46.6,77.0,245.0,4.44,22.0,33.5,129.0,7.12,4.3,20.0,28.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,107.0,2093.0,19.6,23.0,77.5,72.0,201.0,4.34,18.0,41.0,132.0,6.96,3.99,21.0,58.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,120.0,1590.0,13.3,12.0,41.8,71.0,193.0,4.39,9.0,39.5,136.0,6.88,4.25,22.0,3.0,2021
686.0,4952.0,7.2,70.0,102.0,1155.0,11.3,8.0,122.0,1807.0,14.4,14.5,46.2,70.0,215.0,4.45,18.0,33.5,128.0,7.0,4.245,22.0,33.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,147.0,2395.0,16.3,19.0,77.3,72.0,190.0,4.39,18.0,36.0,123.0,7.0,4.245,21.0,20.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,189.0,2441.0,12.9,16.0,76.3,73.0,213.0,4.35,17.0,36.0,121.0,6.63,4.07,21.0,7.0,2021
366.0,2297.0,6.3,29.0,50.0,539.0,10.8,4.0,122.0,1807.0,14.4,14.5,46.2,69.0,212.0,4.55,22.0,36.0,123.0,6.97,4.09,21.0,19.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,178.0,1915.0,10.8,14.0,95.8,67.0,180.0,4.28,18.0,42.5,120.0,6.65,4.06,21.0,12.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,92.0,1185.0,12.9,16.0,39.5,77.0,251.0,4.52,26.0,35.0,120.0,7.0,4.245,22.0,22.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,122.0,2260.0,18.5,15.0,50.2,68.0,190.0,4.38,18.0,35.0,124.0,6.93,4.22,24.0,2.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,140.0,2307.0,16.5,21.0,67.9,68.0,155.0,4.42,18.0,33.0,117.0,6.89,4.14,21.0,14.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,123.0,2306.0,18.7,21.0,67.8,72.0,189.0,4.46,18.0,35.0,128.0,6.87,4.35,21.0,6.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,35.0,396.0,11.3,4.0,15.8,75.0,241.0,4.6,20.0,36.5,122.0,7.0,4.245,21.0,7.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,181.0,2144.0,11.8,15.0,39.0,69.0,212.0,4.52,19.0,33.0,121.0,7.07,4.31,21.0,1.0,2021
