pick,stuart,johnson,hill,otc,pff,dr_av
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,8.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,59.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,62.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,44.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,34.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,31.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,49.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,25.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,17.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,59.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,40.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,17.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,48.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,46.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,55.0
17,0.47976878612716767,0.31666666666666665,0.29521521521521527,0.4911323328785812,0.5509641873278237,65.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,41.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,52.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,26.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,13.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,32.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,54.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,15.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,34.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,32.0
18,0.4682080924855491,0.3,0.28600600600600606,0.48090040927694405,0.5390266299357208,24.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,15.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,13.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,25.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,26.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,6.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,15.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,12.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,35.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,62.0
19,0.45664739884393063,0.29166666666666663,0.2770870870870871,0.4710095497953615,0.5261707988980716,2.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,12.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,24.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,40.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,21.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,18.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,17.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,56.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,51.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,14.0
20,0.44797687861271673,0.2833333333333333,0.26844844844844845,0.4618008185538881,0.5142332415059687,7.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,19.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,25.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,17.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,24.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,11.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,24.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,20.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,9.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,21.0
21,0.43930635838150284,0.26666666666666666,0.2600800800800801,0.45327421555252384,0.5032139577594122,7.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,58.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,10.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,35.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,4.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,30.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,9.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,4.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,25.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,6.0
22,0.430635838150289,0.26,0.25196196196196197,0.44474761255115963,0.4940312213039485,65.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,9.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,27.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,13.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,21.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,12.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,5.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,18.0
